route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible,bikes_allowed
65,2,65-1030-I-2,Dimond Center,1,65_IB_to_DIMOND_2017,1,1
65,2,65-1130-I-2,Dimond Center,1,65_IB_to_DIMOND_2017,1,1
65,2,65-1230-I-2,Dimond Center,1,65_IB_to_DIMOND_2017,1,1
65,2,65-1330-I-2,Dimond Center,1,65_IB_to_DIMOND_2017,1,1
65,2,65-1430-I-2,Dimond Center,1,65_IB_to_DIMOND_2017,1,1
65,2,65-1530-I-2,Dimond Center,1,65_IB_to_DIMOND_2017,1,1
65,2,65-1630-I-2,Dimond Center,1,65_IB_to_DIMOND_2017,1,1
65,2,65-1730-I-2,Dimond Center,1,65_IB_to_DIMOND_2017,1,1
65,2,65-1830-I-2,Dimond Center,1,65_IB_to_DIMOND_2017,1,1
65,2,65-1930-I-2,Dimond Center,1,65_IB_to_DIMOND_2017,1,1
65,3,65-830-I-3,Dimond Center,1,65_IB_to_DIMOND_2017,1,1
65,3,65-930-I-3,Dimond Center,1,65_IB_to_DIMOND_2017,1,1
65,3,65-1030-I-3,Dimond Center,1,65_IB_to_DIMOND_2017,1,1
65,3,65-1130-I-3,Dimond Center,1,65_IB_to_DIMOND_2017,1,1
65,3,65-1230-I-3,Dimond Center,1,65_IB_to_DIMOND_2017,1,1
65,3,65-1330-I-3,Dimond Center,1,65_IB_to_DIMOND_2017,1,1
65,3,65-1430-I-3,Dimond Center,1,65_IB_to_DIMOND_2017,1,1
65,3,65-1530-I-3,Dimond Center,1,65_IB_to_DIMOND_2017,1,1
65,3,65-1630-I-3,Dimond Center,1,65_IB_to_DIMOND_2017,1,1
65,3,65-1730-I-3,Dimond Center,1,65_IB_to_DIMOND_2017,1,1
65,3,65-1830-I-3,Dimond Center,1,65_IB_to_DIMOND_2017,1,1
65,1,65-630-O-1,Spenard,0,65_OB_to_SPENWISC_2017,1,1
65,1,65-730-O-1,Spenard,0,65_OB_to_SPENWISC_2017,1,1
65,1,65-830-O-1,Spenard,0,65_OB_to_SPENWISC_2017,1,1
65,1,65-930-O-1,Spenard,0,65_OB_to_SPENWISC_2017,1,1
65,1,65-1030-O-1,Spenard,0,65_OB_to_SPENWISC_2017,1,1
65,1,65-1130-O-1,Spenard,0,65_OB_to_SPENWISC_2017,1,1
65,1,65-1230-O-1,Spenard,0,65_OB_to_SPENWISC_2017,1,1
65,1,65-1330-O-1,Spenard,0,65_OB_to_SPENWISC_2017,1,1
65,1,65-1430-O-1,Spenard,0,65_OB_to_SPENWISC_2017,1,1
65,1,65-1535-O-1,Spenard,0,65_OB_to_SPENWISC_2017,1,1
65,1,65-1635-O-1,Spenard,0,65_OB_to_SPENWISC_2017,1,1
65,1,65-1738-O-1,Spenard,0,65_OB_to_SPENWISC_2017,1,1
65,1,65-1838-O-1,Spenard,0,65_OB_to_SPENWISC_2017,1,1
65,1,65-1938-O-1,Spenard,0,65_OB_to_SPENWISC_2017,1,1
65,1,65-2041-O-1,Spenard,0,65_OB_to_SPENWISC_2017,1,1
65,1,65-2145-O-1,Spenard,0,65_OB_to_SPENWISC_2017,1,1
65,2,65-800-O-2,Spenard,0,65_OB_to_SPENWISC_2017,1,1
65,2,65-900-O-2,Spenard,0,65_OB_to_SPENWISC_2017,1,1
65,2,65-1000-O-2,Spenard,0,65_OB_to_SPENWISC_2017,1,1
65,2,65-1100-O-2,Spenard,0,65_OB_to_SPENWISC_2017,1,1
65,2,65-1200-O-2,Spenard,0,65_OB_to_SPENWISC_2017,1,1
65,2,65-1300-O-2,Spenard,0,65_OB_to_SPENWISC_2017,1,1
65,2,65-1400-O-2,Spenard,0,65_OB_to_SPENWISC_2017,1,1
65,2,65-1500-O-2,Spenard,0,65_OB_to_SPENWISC_2017,1,1
65,2,65-1600-O-2,Spenard,0,65_OB_to_SPENWISC_2017,1,1
65,2,65-1700-O-2,Spenard,0,65_OB_to_SPENWISC_2017,1,1
65,2,65-1800-O-2,Spenard,0,65_OB_to_SPENWISC_2017,1,1
65,2,65-1900-O-2,Spenard,0,65_OB_to_SPENWISC_2017,1,1
65,3,65-800-O-3,Spenard,0,65_OB_to_SPENWISC_2017,1,1
65,3,65-900-O-3,Spenard,0,65_OB_to_SPENWISC_2017,1,1
65,3,65-1000-O-3,Spenard,0,65_OB_to_SPENWISC_2017,1,1
65,3,65-1100-O-3,Spenard,0,65_OB_to_SPENWISC_2017,1,1
65,3,65-1200-O-3,Spenard,0,65_OB_to_SPENWISC_2017,1,1
65,3,65-1300-O-3,Spenard,0,65_OB_to_SPENWISC_2017,1,1
65,3,65-1400-O-3,Spenard,0,65_OB_to_SPENWISC_2017,1,1
65,3,65-1500-O-3,Spenard,0,65_OB_to_SPENWISC_2017,1,1
65,3,65-1600-O-3,Spenard,0,65_OB_to_SPENWISC_2017,1,1
65,3,65-1700-O-3,Spenard,0,65_OB_to_SPENWISC_2017,1,1
65,3,65-1800-O-3,Spenard,0,65_OB_to_SPENWISC_2017,1,1
11,1,11-652-O-1,Government Hill - City Hall - Senior Center,0,11_LOOP_2017,1,1
11,1,11-752-O-1,Government Hill - City Hall - Senior Center,0,11_LOOP_2017,1,1
11,1,11-852-O-1,Government Hill - City Hall - Senior Center,0,11_LOOP_2017,1,1
11,1,11-952-O-1,Government Hill - City Hall - Senior Center,0,11_LOOP_2017,1,1
11,1,11-1052-O-1,Government Hill - City Hall - Senior Center,0,11_LOOP_2017,1,1
11,1,11-1152-O-1,Government Hill - City Hall - Senior Center,0,11_LOOP_2017,1,1
11,1,11-1252-O-1,Government Hill - City Hall - Senior Center,0,11_LOOP_2017,1,1
11,1,11-1352-O-1,Government Hill - City Hall - Senior Center,0,11_LOOP_2017,1,1
11,1,11-1452-O-1,Government Hill - City Hall - Senior Center,0,11_LOOP_2017,1,1
11,1,11-1557-O-1,Government Hill - City Hall - Senior Center,0,11_LOOP_2017,1,1
11,1,11-1655-O-1,Government Hill - City Hall - Senior Center,0,11_LOOP_2017,1,1
11,1,11-1755-O-1,Government Hill - City Hall - Senior Center,0,11_LOOP_2017,1,1
11,1,11-1859-O-1,Government Hill - City Hall - Senior Center,0,11_LOOP_2017,1,1
11,1,11-1950-O-1,Government Hill - City Hall - Senior Center,0,11_LOOP_2017,1,1
11,1,11-2050-O-1,Government Hill - City Hall - Senior Center,0,11_LOOP_2017,1,1
11,1,11-2150-O-1,Government Hill - City Hall - Senior Center,0,11_LOOP_2017,1,1
11,1,11-2250-O-1,Government Hill - City Hall - Senior Center,0,11_LOOP_2017,1,1
11,2,11-752-O-2,Government Hill - City Hall - Senior Center,0,11_LOOP_2017,1,1
11,2,11-852-O-2,Government Hill - City Hall - Senior Center,0,11_LOOP_2017,1,1
11,2,11-952-O-2,Government Hill - City Hall - Senior Center,0,11_LOOP_2017,1,1
11,2,11-1052-O-2,Government Hill - City Hall - Senior Center,0,11_LOOP_2017,1,1
11,2,11-1152-O-2,Government Hill - City Hall - Senior Center,0,11_LOOP_2017,1,1
11,2,11-1252-O-2,Government Hill - City Hall - Senior Center,0,11_LOOP_2017,1,1
11,2,11-1352-O-2,Government Hill - City Hall - Senior Center,0,11_LOOP_2017,1,1
11,2,11-1452-O-2,Government Hill - City Hall - Senior Center,0,11_LOOP_2017,1,1
11,2,11-1552-O-2,Government Hill - City Hall - Senior Center,0,11_LOOP_2017,1,1
11,2,11-1652-O-2,Government Hill - City Hall - Senior Center,0,11_LOOP_2017,1,1
11,2,11-1752-O-2,Government Hill - City Hall - Senior Center,0,11_LOOP_2017,1,1
11,2,11-1852-O-2,Government Hill - City Hall - Senior Center,0,11_LOOP_2017,1,1
11,3,11-752-O-3,Government Hill - City Hall - Senior Center,0,11_LOOP_2017,1,1
11,3,11-852-O-3,Government Hill - City Hall - Senior Center,0,11_LOOP_2017,1,1
11,3,11-952-O-3,Government Hill - City Hall - Senior Center,0,11_LOOP_2017,1,1
11,3,11-1052-O-3,Government Hill - City Hall - Senior Center,0,11_LOOP_2017,1,1
11,3,11-1152-O-3,Government Hill - City Hall - Senior Center,0,11_LOOP_2017,1,1
11,3,11-1252-O-3,Government Hill - City Hall - Senior Center,0,11_LOOP_2017,1,1
11,3,11-1352-O-3,Government Hill - City Hall - Senior Center,0,11_LOOP_2017,1,1
11,3,11-1452-O-3,Government Hill - City Hall - Senior Center,0,11_LOOP_2017,1,1
11,3,11-1552-O-3,Government Hill - City Hall - Senior Center,0,11_LOOP_2017,1,1
11,3,11-1652-O-3,Government Hill - City Hall - Senior Center,0,11_LOOP_2017,1,1
11,3,11-1752-O-3,Government Hill - City Hall - Senior Center,0,11_LOOP_2017,1,1
21,1,21-600-O-1,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,1,21-640-O-1,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,1,21-712-O-1,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,1,21-740-O-1,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,1,21-812-O-1,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,1,21-840-O-1,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,1,21-915-O-1,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,1,21-940-O-1,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,1,21-1015-O-1,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,1,21-1040-O-1,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,1,21-1115-O-1,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,1,21-1140-O-1,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,1,21-1215-O-1,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,1,21-1240-O-1,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,1,21-1315-O-1,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,1,21-1340-O-1,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,1,21-1415-O-1,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,1,21-1440-O-1,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,1,21-1515-O-1,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,1,21-1540-O-1,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,1,21-1615-O-1,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,1,21-1640-O-1,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,1,21-1715-O-1,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,1,21-1740-O-1,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,1,21-1805-O-1,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,1,21-1840-O-1,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,1,21-1905-O-1,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,1,21-1940-O-1,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,1,21-2005-O-1,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,1,21-2040-O-1,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,1,21-2105-O-1,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,1,21-2140-O-1,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,1,21-2205-O-1,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,1,21-2240-O-1,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,1,21-2305-O-1,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,2,21-815-O-2,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,2,21-915-O-2,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,2,21-1015-O-2,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,2,21-1115-O-2,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,2,21-1215-O-2,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,2,21-1315-O-2,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,2,21-1415-O-2,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,2,21-1515-O-2,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,2,21-1615-O-2,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,2,21-1715-O-2,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,2,21-1815-O-2,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,2,21-1915-O-2,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,2,21-840-O-2,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,2,21-940-O-2,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,2,21-1040-O-2,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,2,21-1140-O-2,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,2,21-1240-O-2,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,2,21-1340-O-2,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,2,21-1440-O-2,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,2,21-1540-O-2,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,2,21-1640-O-2,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,2,21-1740-O-2,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,2,21-1840-O-2,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,3,21-815-O-3,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,3,21-915-O-3,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,3,21-1015-O-3,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,3,21-1115-O-3,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,3,21-1215-O-3,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,3,21-1315-O-3,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,3,21-1415-O-3,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,3,21-1515-O-3,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,3,21-1615-O-3,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,3,21-1715-O-3,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,3,21-1815-O-3,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,3,21-840-O-3,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,3,21-940-O-3,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,3,21-1040-O-3,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,3,21-1140-O-3,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,3,21-1240-O-3,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,3,21-1340-O-3,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,3,21-1440-O-3,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,3,21-1540-O-3,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,3,21-1640-O-3,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
21,3,21-1740-O-3,Mountain View - Northway Mall - City Hall Express,0,21_LOOP_2017,1,1
31,1,31-600-I-1,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,1,31-630-I-1,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,1,31-700-I-1,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,1,31-725-I-1,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,1,31-800-I-1,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,1,31-830-I-1,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,1,31-900-I-1,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,1,31-930-I-1,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,1,31-1000-I-1,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,1,31-1030-I-1,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,1,31-1100-I-1,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,1,31-1130-I-1,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,1,31-1200-I-1,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,1,31-1230-I-1,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,1,31-1300-I-1,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,1,31-1330-I-1,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,1,31-1400-I-1,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,1,31-1430-I-1,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,1,31-1505-I-1,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,1,31-1535-I-1,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,1,31-1606-I-1,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,1,31-1636-I-1,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,1,31-1706-I-1,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,1,31-1736-I-1,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,1,31-1815-I-1,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,1,31-1905-I-1,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,1,31-2005-I-1,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,1,31-2105-I-1,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,1,31-2205-I-1,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,1,31-2305-I-1,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,2,31-801-I-2,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,2,31-831-I-2,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,2,31-901-I-2,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,2,31-931-I-2,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,2,31-1001-I-2,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,2,31-1031-I-2,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,2,31-1101-I-2,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,2,31-1131-I-2,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,2,31-1201-I-2,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,2,31-1231-I-2,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,2,31-1301-I-2,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,2,31-1331-I-2,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,2,31-1401-I-2,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,2,31-1431-I-2,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,2,31-1501-I-2,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,2,31-1531-I-2,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,2,31-1601-I-2,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,2,31-1631-I-2,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,2,31-1701-I-2,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,2,31-1731-I-2,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,2,31-1811-I-2,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,2,31-1911-I-2,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,3,31-801-I-3,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,3,31-831-I-3,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,3,31-901-I-3,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,3,31-931-I-3,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,3,31-1001-I-3,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,3,31-1031-I-3,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,3,31-1101-I-3,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,3,31-1131-I-3,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,3,31-1201-I-3,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,3,31-1231-I-3,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,3,31-1301-I-3,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,3,31-1331-I-3,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,3,31-1401-I-3,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,3,31-1431-I-3,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,3,31-1501-I-3,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,3,31-1531-I-3,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,3,31-1601-I-3,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,3,31-1631-I-3,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,3,31-1701-I-3,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,3,31-1731-I-3,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,3,31-1811-I-3,Downtown,1,31_IB_to_TRANCNT_2017,1,1
31,1,31-620-O-1,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,1,31-649-O-1,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,1,31-720-O-1,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,1,31-750-O-1,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,1,31-820-O-1,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,1,31-850-O-1,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,1,31-920-O-1,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,1,31-950-O-1,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,1,31-1020-O-1,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,1,31-1050-O-1,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,1,31-1120-O-1,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,1,31-1150-O-1,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,1,31-1220-O-1,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,1,31-1250-O-1,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,1,31-1320-O-1,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,1,31-1350-O-1,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,1,31-1420-O-1,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,1,31-1450-O-1,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,1,31-1520-O-1,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,1,31-1550-O-1,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,1,31-1619-O-1,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,1,31-1649-O-1,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,1,31-1725-O-1,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,1,31-1755-O-1,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,1,31-1825-O-1,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,1,31-1925-O-1,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,1,31-2025-O-1,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,1,31-2125-O-1,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,1,31-2225-O-1,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,1,31-2325-O-1,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,2,31-820-O-2,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,2,31-850-O-2,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,2,31-920-O-2,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,2,31-950-O-2,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,2,31-1020-O-2,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,2,31-1050-O-2,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,2,31-1120-O-2,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,2,31-1150-O-2,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,2,31-1220-O-2,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,2,31-1250-O-2,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,2,31-1320-O-2,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,2,31-1350-O-2,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,2,31-1420-O-2,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,2,31-1450-O-2,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,2,31-1520-O-2,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,2,31-1550-O-2,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,2,31-1620-O-2,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,2,31-1650-O-2,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,2,31-1720-O-2,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,2,31-1750-O-2,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,2,31-1820-O-2,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,2,31-1915-O-2,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,3,31-820-O-3,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,3,31-850-O-3,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,3,31-920-O-3,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,3,31-950-O-3,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,3,31-1020-O-3,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,3,31-1050-O-3,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,3,31-1120-O-3,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,3,31-1150-O-3,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,3,31-1220-O-3,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,3,31-1250-O-3,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,3,31-1320-O-3,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,3,31-1350-O-3,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,3,31-1420-O-3,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
